mid throughput (num-points/sec),mid throughput (num-reads/sec),mid throughput (num-writes/sec),mid throughput (est-FLOPS),mid elapsed time (sec),mid num-steps-done,best throughput (num-points/sec),best throughput (num-reads/sec),best throughput (num-writes/sec),best throughput (est-FLOPS),best elapsed time (sec),best num-steps-done,yask version,target,stencil name,stencil description,element size,invocation,binary invocation,num MPI ranks,num ranks,num OpenMP threads,num threads per region,num threads per block,total overall allocation,global-domain size,local-domain size,region size,block size,mini-block size,sub-block size,cluster size,vector size,num regions per local-domain per step,num blocks per region per step,num mini-blocks per block per step,num sub-blocks per mini-block per step,extra padding,minimum padding,L1 prefetch distance,L2 prefetch distance,num temporal block steps,num wave front steps,model name,CPU(s),core(s) per socket,socket(s),NUMA node(s),MemTotal,MemFree,ShMem,Linux kernel,MPI node(s),log file
18986200,968297000,18986200,1158160000,10.6038,12,19006300,969324000,19006300,1159390000,10.5926,12,"3.05.06","intel64","iso3dfd","iso3dfd radius 8",4,"bin/yask.sh -stencil iso3dfd -g 256","bin/yask_kernel.iso3dfd.intel64.exe -g 256",1,"x=1 * y=1 * z=1",8,4,2,234128146.432,"x=256 * y=256 * z=256","x=256 * y=256 * z=256","t=0 * x=256 * y=256 * z=256","t=0 * x=48 * y=64 * z=112","t=0 * x=48 * y=64 * z=112","x=1 * y=64 * z=112","x=1 * y=1 * z=1","x=1 * y=1 * z=1",1,72,1,48,"x=1, y=1, z=1","x=0, y=0, z=0",0,0,0,0,"Cortex-A72",8,8,1,1,16734449664,11862179840,0,"5.4.0-1008-bluefield","","results/bf2/yask.iso3dfd.intel64.thor-omp-8thr-nompi-g256.log"
